,id,spotify_id,list_name,list_id,song_id,song_name,artist,popularity,release_date,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mode,key
186,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6Pce5yn5oOSDB6hZm8Ou2U,In My Blood - Acoustic,Shawn Mendes,59,2018-05-11,0.519,0.139,139.701,0.0309,0.733,0,0.57,212933,-5.671,0.24,1,5
187,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1VXm7mZBHT9PYav9LGWQlQ,Touch,Cigarettes After Sex,0,2019-10-25,0.5,0.103,95.917,0.0241,0.375,0.918,0.486,292853,-9.405,0.369,1,6
188,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,83,2016-08-05,0.716,0.135,99.988,0.0349,0.0863,2.63e-05,0.649,205947,-5.371,0.163,1,8
189,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,Lil Nas X,79,2019-06-21,0.619,0.113,136.041,0.102,0.0533,0,0.878,157067,-5.56,0.639,1,6
190,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,48QmG1dfvMuYLxMPt7KSRA,No Lie,Sean Paul,84,2018-06-29,0.882,0.206,102.04,0.117,0.0466,0,0.742,221176,-2.862,0.463,1,7
191,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3lWzVNe1yFZlkeBBzUuZYu,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,69,2018-04-20,0.564,0.191,135.178,0.0343,0.538,0,0.46,139845,-10.329,0.962,0,9
192,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,20R4HfKloPKgXDqU7UKk3x,Therefore I Am,Billie Eilish,73,2021-07-30,0.365,0.0583,94.016,0.0924,0.227,0.135,0.879,173539,-7.781,0.663,1,2
193,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6rPO02ozF3bM7NnOV4h6s2,Despacito - Remix,Luis Fonsi,73,2017-04-17,0.816,0.0967,178.085,0.167,0.228,0,0.653,228827,-4.353,0.816,1,2
194,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1yvMUkIOTeUNtNWlWRgANS,Unstoppable,Sia,81,2016-10-21,0.779,0.101,173.799,0.0779,0.112,0.000373,0.468,217747,-4.839,0.26,1,9
195,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0z8hI3OPS8ADPWtoCjjLl6,Summer of Love (Shawn Mendes & Tainy),Shawn Mendes,82,2021-08-20,0.808,0.103,123.988,0.117,0.0297,0.000127,0.776,184104,-4.501,0.494,1,11
196,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,Shawn Mendes,72,2019-06-19,0.823,0.134,123.935,0.0623,0.487,0,0.691,191467,-4.197,0.87,1,2
197,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6p6KdVpfKtTMisH5VfWqsL,Sixteen,Ellie Goulding,60,2020-07-16,0.802,0.0705,109.918,0.139,0.261,0,0.677,201227,-5.539,0.539,1,8
198,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,81,2017-06-02,0.7,0.153,116.073,0.0694,0.00261,1.56e-05,0.762,209320,-6.021,0.608,0,9
199,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6nZiYSBwPQ7fYnVWkkkj4g,Kho Gaye Hum Kahan,Jasleen Royal,70,2016-08-04,0.227,0.113,116.033,0.0379,0.983,0.14,0.778,213056,-16.191,0.38,1,1
200,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,7uhINGViZPygI2AljxO8KN,cold/mess,Prateek Kuhad,60,2020-10-07,0.477,0.158,146.031,0.0262,0.309,0.0168,0.509,281219,-6.571,0.283,1,11
201,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3FTRSa9mWB3kKx2jkhUAN3,Tum Jab Paas,Prateek Kuhad,59,2017-04-24,0.344,0.113,122.1,0.0379,0.528,1.62e-06,0.751,235932,-7.712,0.471,1,6
202,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1TkyDEdjiUuYhoMkxdZCiO,Tere Hi Hum,Prateek Kuhad,57,2021-06-11,0.305,0.15,116.07,0.0286,0.851,1.74e-05,0.738,177027,-9.667,0.489,1,0
203,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1TkyDEdjiUuYhoMkxdZCiO,Tere Hi Hum,Prateek Kuhad,57,2021-06-11,0.305,0.15,116.07,0.0286,0.851,1.74e-05,0.738,177027,-9.667,0.489,1,0
204,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,5tJqtSvAfTJkMrV4Wst4Le,100 words,Prateek Kuhad,51,2020-10-07,0.44,0.111,76.154,0.034,0.888,0.457,0.518,210420,-14.536,0.575,1,3
205,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2PCSrsG1MyOYyFbJ0m9mVN,did you/fall apart,Prateek Kuhad,42,2020-10-07,0.165,0.0979,140.81,0.033,0.899,0.236,0.512,172299,-12.687,0.0869,1,1
206,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,25VBJM8MADuhjaHRnqFrvV,Into the Night,Prateek Kuhad,34,2017-11-10,0.489,0.071,120.018,0.0868,0.494,0,0.847,183228,-7.926,0.839,1,10
207,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,7puMjIo9q6nXxCvVSBnjpJ,Held You Tight,Prateek Kuhad,20,2017-11-10,0.54,0.231,119.997,0.0503,0.00697,0.00529,0.675,205919,-11.309,0.562,1,1
208,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,4lQ1ljvCpdFQRWz9YYdrq7,Big Surprise,Prateek Kuhad,19,2017-11-10,0.352,0.0946,175.985,0.041,0.543,0.0256,0.38,239255,-14.579,0.146,1,7
209,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1gWtHDe403RuyZqhvSRcv8,Tune Kaha,Prateek Kuhad,56,2016-02-22,0.763,0.237,187.291,0.0589,0.015,0.00481,0.362,216886,-8.514,0.431,1,3
210,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1TkyDEdjiUuYhoMkxdZCiO,Tere Hi Hum,Prateek Kuhad,57,2021-06-11,0.305,0.15,116.07,0.0286,0.851,1.74e-05,0.738,177027,-9.667,0.489,1,0
211,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1TkyDEdjiUuYhoMkxdZCiO,Tere Hi Hum,Prateek Kuhad,57,2021-06-11,0.305,0.15,116.07,0.0286,0.851,1.74e-05,0.738,177027,-9.667,0.489,1,0
212,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6naAsmJHhvirfKeFHSR19A,Just A Word,Prateek Kuhad,25,2022-04-19,0.247,0.104,77.225,0.0396,0.838,0.00454,0.36,180013,-9.415,0.279,1,0
213,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,74kCarkFBzXYXNkkYJIsG0,Alag Aasmaan,Anuv Jain,68,2020-07-31,0.299,0.0724,118.969,0.0403,0.869,0,0.699,212773,-12.599,0.459,1,6
214,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0NLkVxf0PyxsXBG3EuZcJf,Gul,Anuv Jain,66,2021-07-16,0.294,0.102,86.97,0.0292,0.871,8.66e-05,0.6,217241,-12.301,0.342,1,6
215,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1xtkLqZcGPQZP9549WlmfH,Mishri,Anuv Jain,61,2020-11-27,0.159,0.109,80.047,0.0288,0.917,0,0.534,200438,-14.304,0.184,1,7
216,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,5nTbPFqLKmQdIg1SD8KgG4,Meri Baaton Mein Tu,Anuv Jain,60,2022-03-04,0.455,0.145,142.878,0.0302,0.426,0,0.623,213986,-9.793,0.233,1,0
217,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6qGIp3SdhIzW8A0MWeJEcW,Patang,Umer Farooq,40,2018-04-13,0.32,0.0842,180.049,0.0295,0.528,3.57e-05,0.224,475000,-13.896,0.0828,0,0
218,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,56zlXLUO9koogvWSWJCM9z,Keh Na,Umer Farooq,34,2018-04-13,0.288,0.112,96.034,0.025,0.182,0.0281,0.521,328000,-10.512,0.239,1,3
219,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,58TYsq1anvMkhKrGU23Hey,Don't Give Up On Me (From FIve Feet Apart),Faryn Brown,41,2019-07-31,0.497,0.0595,112.988,0.0291,0.28,0.00194,0.609,199604,-8.303,0.246,0,0
220,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6rxTqUH90IfxJBc1dNgpLB,Sang Rahiyo (feat. Ranveer Allahbadia),Jasleen Royal,54,2020-09-09,0.498,0.0561,94.022,0.0248,0.814,0.000294,0.634,213288,-11.503,0.434,1,10
221,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,52INmBPUsLUQ6to3WnGWUm,You,Armaan Malik,65,2022-01-07,0.458,0.544,110.052,0.0422,0.776,5.47e-05,0.463,194478,-6.705,0.593,1,9
222,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0OMETVKtbSo60jaunOVNl5,Stay A Little Longer,Anushka Shahaney,53,2017-04-30,0.377,0.11,90.024,0.0257,0.722,0,0.543,302340,-7.609,0.292,1,1
223,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,21TcDbGosp7w9YhTjOszgA,Imagination,Shawn Mendes,74,2015-04-14,0.455,0.0694,89.948,0.0247,0.0743,0,0.64,217773,-5.942,0.333,1,0
224,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1smFN2CLqGROu0J0UyvDfL,Shayad,Pritam,72,2020-02-14,0.468,0.152,135.875,0.0341,0.784,0,0.483,247941,-7.642,0.319,1,8
225,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0w45xf43mZQ6BxSSrOx9qm,Best Friend,ANDREAH,49,2018-07-20,0.319,0.13,74.858,0.0345,0.918,0,0.443,204921,-8.455,0.613,1,11
226,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0KCRkNV01nSKnQ0j9wSCcM,Better,Ananya Birla,50,2019-01-18,0.604,0.0596,110.015,0.0468,0.0248,0,0.749,174531,-5.689,0.432,0,0
227,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,7F8RNvTQlvbeBLeenycvN6,Kun Faya Kun,A.R. Rahman,68,2011-10-01,0.378,0.091,87.549,0.0329,0.679,0,0.362,470500,-11.008,0.575,1,1
228,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0hn1lhRCoTKN0XWKDqsZQZ,Emptiness,Zodiac Wave,56,2018-09-11,0.332,0.069,83.023,0.0243,0.769,0.00551,0.619,253100,-13.864,0.645,1,5
229,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3SHopOL3KEJ8PFl3vJdfmF,Naina,Sona Mohapatra,61,2014-08-12,0.556,0.123,159.996,0.041,0.638,0,0.495,225569,-7.49,0.366,1,3
230,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,5h1L6nOR9QYXeeNW14aeus,Pause,Prateek Kuhad,53,2020-05-28,0.277,0.116,111.576,0.0322,0.892,0.0542,0.619,171149,-11.771,0.435,1,11
231,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0ZwdH0m32I8odedwvspYTh,I Don't Wanna Live Forever (Fifty Shades Darker),Tyler Ward,47,2017-04-24,0.403,0.131,118.042,0.033,0.603,0.00857,0.787,222352,-11.989,0.264,1,0
232,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0defKES0cQIsig27CpfPWx,Baatein Karo,Vayu,55,2020-03-04,0.551,0.154,106.046,0.0273,0.85,0.000713,0.76,195309,-7.273,0.768,1,6
233,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1pQS8KQd8fj2KRjnYBk0RD,Fursat,Arjun Kanungo,55,2016-03-11,0.587,0.138,122.001,0.0337,0.00271,0,0.465,276747,-6.078,0.309,1,7
234,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3T0oPETOdddxJ2xTt2qJe4,Aaya Na Tu,Arjun Kanungo,70,2018-06-20,0.539,0.121,110.101,0.0474,0.825,5.85e-06,0.665,210000,-7.213,0.368,0,11
235,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0Cy7wt6IlRfBPHXXjmZbcP,Love Me Like You Do,Ellie Goulding,79,2018-02-09,0.597,0.105,95.012,0.0292,0.27,0,0.489,253520,-6.633,0.324,0,5
236,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,5cJJdUtacwBrphoMjh3tKG,Believe,When Chai Met Toast,46,2018-09-07,0.618,0.109,66.632,0.0378,0.16,0.0169,0.25,236700,-7.705,0.12,1,2
237,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6osLH2yLhpwuESclKx84sg,Joy of Little Things,When Chai Met Toast,52,2017-01-26,0.611,0.116,100.155,0.0334,0.185,0,0.509,239667,-5.786,0.208,1,9
238,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1dtx9AyVFLG001tZ6aNIAf,When We Feel Young,When Chai Met Toast,50,2021-10-29,0.7,0.117,87.505,0.0271,0.267,0.0187,0.573,266393,-6.661,0.319,1,4
239,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2y0hUGvHaKm2p5xmJF4HBe,"Saware (From ""Phantom"")",Arijit Singh,58,2020-05-19,0.683,0.0749,134.95,0.0334,0.703,0.00161,0.499,321613,-6.373,0.295,0,6
240,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,4sO9tnvCH3DJZ3AAXoixjd,Kahaan Ho Tum,Prateek Kuhad,52,2020-11-11,0.393,0.123,67.589,0.0754,0.733,0.00192,0.714,155289,-10.157,0.72,1,5
241,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,5bNlnXNXgpFaG7nTIK7wHR,Space,køhvt,44,2020-08-14,0.261,0.109,139.923,0.0346,0.55,0,0.528,157714,-12.297,0.426,1,5
242,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,5Q58RkKyUafm15Syxg79DW,Sham,Amit Trivedi,60,2010-07-05,0.288,0.12,119.899,0.0444,0.827,1.06e-05,0.722,284627,-10.767,0.502,1,4
243,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6cUOiOY5qh2FpIQWIYAd2h,Mehrama,Pritam,69,2020-02-14,0.631,0.0985,107.987,0.0334,0.861,0.0133,0.56,249416,-9.032,0.376,1,7
244,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6preZS0pC2OdHPZAOwcoM9,Dil Hi Toh Hai,Pritam,53,2019-10-04,0.694,0.11,90.196,0.042,0.452,0,0.482,280496,-5.368,0.573,1,0
245,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6vo7Y1iWyZvpjvFbf6BiZ5,Kalank (Title Track),Pritam,71,2019-04-14,0.55,0.0921,117.999,0.035,0.524,3.73e-05,0.57,311186,-8.343,0.435,1,10
246,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0up9rhm9qt2LW7cnoDFCMk,Jiyein Kyun,Pritam,63,2011-03-15,0.609,0.107,71.377,0.0415,0.0558,2.22e-06,0.393,264963,-5.954,0.347,1,4
247,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3MsTJ3uwQAWBAHkh0qQ4Rq,next 2 me,Armaan Malik,45,2020-06-12,0.448,0.121,95.967,0.0828,0.219,8.63e-06,0.725,152870,-8.761,0.502,1,2
248,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1wnozUBSe7OMpmZiTPJC5j,Tum Tak,A.R. Rahman,66,2013-05-31,0.621,0.0679,114.987,0.0491,0.676,0,0.72,304467,-9.773,0.566,1,2
249,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2GP9Tvwbk0GPWQ80dcGbdk,"Akhar (From ""Lahoriye"" Soundtrack)",Amrinder Gill,61,2017-03-21,0.614,0.12,96.992,0.0379,0.562,0,0.729,220145,-6.493,0.563,1,1
250,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3jPWd7NpYoaGVUSbJh9Xca,Meet,Arijit Singh,50,2017-12-28,0.488,0.136,95.949,0.0307,0.589,0,0.554,215412,-8.079,0.539,1,5
251,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6IqtVAAmmFYYyUJ38KzP2E,The Long Way,Avanti Nagral,41,2020-09-07,0.575,0.118,121.079,0.118,0.163,0,0.709,241983,-6.513,0.4,1,0
252,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,4JQxGJ8jsKW8pOUVoAgOZr,Naina Da Kya Kasoor,Amit Trivedi,67,2018-10-03,0.659,0.0782,125.965,0.0373,0.159,0.0129,0.845,210952,-6.348,0.547,1,9
253,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1O5mTSQa0sCce9ghhDqIZl,Jashn-E-Bahaaraa,A.R. Rahman,70,2007-12-31,0.343,0.0789,137.864,0.0308,0.767,0,0.7,315173,-10.474,0.488,1,2
254,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,68AyTcvyK46hpzwohHUkJI,Waalian,Harnoor,64,2020-08-10,0.392,0.1,84.499,0.193,0.381,0,0.617,218523,-9.295,0.313,1,1
255,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3XpxQ5R2Bt9ZWv7CYbDarh,Chamba Kitni Duur,Harshdeep Kaur,43,2018-01-20,0.358,0.0973,83.3,0.0338,0.935,0.000586,0.326,222240,-9.088,0.272,1,2
256,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,4nydCE0L7G13XLKPzvLlNs,Sukoon Mila,Arijit Singh,62,2018-05-27,0.378,0.0919,123.949,0.0295,0.566,0,0.634,200438,-8.367,0.527,1,9
257,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0og9wKFGgFFNQnrBe7eisG,Uff Teri Adaa,Shankar Mahadevan,67,2010-01-18,0.792,0.054,132.032,0.0373,0.00536,5.82e-05,0.647,304089,-9.815,0.306,1,2
258,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1sbW5E7w8tnqpYk0Frx8QG,Maahi Ve,A.R. Rahman,63,2014-01-22,0.72,0.12,130.995,0.0603,0.571,1.18e-05,0.604,240784,-7.276,0.528,1,5
259,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,7mJdz7uNv3jgVSIMkSf8ca,"Kasoor (From ""Dhamaka"") - Acoustic",Prateek Kuhad,55,2021-11-17,0.104,0.114,95.852,0.0336,0.895,0.00179,0.468,213307,-14.49,0.453,1,6
260,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3hcwpXiJtR7kwDrWllcH0v,Madhubala,Amit Trivedi,56,2021-02-12,0.182,0.123,107.872,0.0293,0.983,0.0154,0.671,243333,-13.321,0.336,1,0
261,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,5QtQFSdyZEl0w4iDxAyv76,Namo Namo,Amit Trivedi,72,2018-11-27,0.711,0.121,119.935,0.0304,0.436,0,0.648,322250,-6.216,0.33,1,4
262,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6k3XXCE1ZzwevQlxf8dNaw,Love You Zindagi,Amit Trivedi,64,2016-11-15,0.701,0.271,110.019,0.0298,0.06,0.0301,0.688,232505,-7.505,0.385,1,3
263,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0bmp0lE3ArELHqda9PBMVG,"Iktara (From ""Wake Up Sid"")",Amit Trivedi,68,2012-01-30,0.525,0.309,79.976,0.0258,0.401,0.000484,0.616,253773,-7.065,0.427,1,7
264,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1gEHNfJRSXpDVaEicwRRfe,Zinda,Amit Trivedi,57,2013-05-29,0.418,0.104,89.982,0.0261,0.436,0.102,0.493,241962,-9.693,0.22,1,9
265,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6o1o5SVSqVPLKAnZxRQz4x,Manja,Amit Trivedi,51,2013-02-01,0.471,0.131,106.041,0.0281,0.551,0.00182,0.772,217027,-7.611,0.521,1,2
266,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,12Ud5p81gFX8feLUGpewfV,Pashmina,Amit Trivedi,56,2018-05-15,0.384,0.146,79.877,0.0313,0.706,0.000773,0.46,283111,-7.931,0.302,1,0
267,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1YcLusiI85b6bnrD1AcoIo,Rusvaaiyaan,Amit Trivedi,35,2021-02-12,0.359,0.107,95.966,0.0258,0.603,0.000101,0.621,235000,-10.602,0.251,1,7
268,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,5XXJqs7f42R8PAY4Xcr0ax,Pareshaan,Amit Trivedi,52,2012-04-12,0.398,0.112,149.839,0.0358,0.421,5.48e-05,0.446,292075,-11.353,0.259,0,2
269,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6bdpj89aYEBjhpsenXAsmO,Enna Sona,A.R. Rahman,69,2017-01-04,0.416,0.0976,100.026,0.0303,0.635,1.43e-06,0.717,213632,-9.875,0.381,0,7
270,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3gOXq3FPPesm7VLPKmef6j,Rait Zara Si,A.R. Rahman,68,2021-12-06,0.495,0.0837,125.998,0.0362,0.781,0,0.563,291462,-10.272,0.244,1,2
271,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,500H9ENeR5AYbKU1ScK6ME,Luka Chuppi,A.R. Rahman,58,2005-12-04,0.441,0.0986,103.862,0.0285,0.645,1.08e-06,0.601,396507,-8.946,0.202,1,4
272,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,5NChQ2tXB9q9D8kdkLTWOL,Hosanna,A.R. Rahman,58,2012-01-04,0.802,0.0497,85.97,0.0391,0.28,6.43e-05,0.571,331400,-7.201,0.596,1,7
273,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,5RZbS87YI2wd87SWuO0YAX,Rehna Tu,A.R. Rahman,50,2009-01-19,0.458,0.0966,82.041,0.0594,0.327,0.00394,0.643,409275,-11.502,0.73,0,11
274,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1jjSjma0cfNUhyOUzQqt6J,Tu Bin Bataye,A.R. Rahman,49,2005-12-04,0.427,0.0931,120.076,0.0325,0.399,0.0188,0.528,357627,-10.848,0.11,1,1
275,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,65fbHxPPnRGPXaGN3PtpXd,Yeh Jo Des Hai Tera,A.R. Rahman,48,2004-09-24,0.357,0.127,124.518,0.0321,0.433,1.37e-05,0.64,388107,-10.582,0.148,1,1
276,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2qgXrzJsry4KgYoJCpuaul,Choo Lo,The Local Train,66,2015-09-25,0.695,0.146,145.957,0.0271,0.0265,0.00815,0.512,233630,-6.349,0.351,1,4
277,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6ZmtxXUXRVjxOhugKkmerC,Dil Mere,The Local Train,63,2015-09-25,0.473,0.167,92.962,0.0267,0.842,0.0323,0.655,211290,-9.806,0.572,1,8
278,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,4LtSTc3xANVhYeeN69nscM,Aaftaab,The Local Train,58,2018-01-29,0.391,0.105,106.887,0.0384,0.755,9.64e-05,0.464,233472,-9.884,0.418,1,6
279,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,5VSJ9OfZx8V91A7u8Fuoh1,Aaoge Tum Kabhi,The Local Train,56,2015-09-25,0.863,0.144,98.006,0.0357,0.0152,0.0167,0.534,313163,-4.616,0.374,1,0
